col_id,user_id,rating,book_id,username,isbn10
184699,14460,4,1848,kaggle,743246985
184700,15441,5,1848,kaggle,743246985
184701,15494,4,1848,kaggle,743246985
184702,15516,1,1848,kaggle,743246985
184703,15998,3,1848,kaggle,743246985
184704,18090,1,1848,kaggle,743246985
184705,19111,5,1848,kaggle,743246985
184706,19868,4,1848,kaggle,743246985
184707,20195,4,1848,kaggle,743246985
184708,20859,4,1848,kaggle,743246985
184709,20950,3,1848,kaggle,743246985
184710,21736,1,1848,kaggle,743246985
184711,21761,5,1848,kaggle,743246985
184712,22639,3,1848,kaggle,743246985
184713,22920,3,1848,kaggle,743246985
184714,23330,3,1848,kaggle,743246985
184715,23554,5,1848,kaggle,743246985
184716,23722,1,1848,kaggle,743246985
184717,24073,5,1848,kaggle,743246985
184718,24335,3,1848,kaggle,743246985
184719,25000,4,1848,kaggle,743246985
184720,25474,4,1848,kaggle,743246985
184721,26191,4,1848,kaggle,743246985
184722,26298,3,1848,kaggle,743246985
184723,26416,4,1848,kaggle,743246985
184724,26606,3,1848,kaggle,743246985
184725,26933,5,1848,kaggle,743246985
184726,27262,4,1848,kaggle,743246985
184727,27592,1,1848,kaggle,743246985
184728,27836,3,1848,kaggle,743246985
184729,27892,4,1848,kaggle,743246985
184730,28176,3,1848,kaggle,743246985
184731,28674,4,1848,kaggle,743246985
184732,28857,4,1848,kaggle,743246985
184733,29153,4,1848,kaggle,743246985
184734,30268,5,1848,kaggle,743246985
184735,30300,3,1848,kaggle,743246985
184736,30405,5,1848,kaggle,743246985
184737,30879,3,1848,kaggle,743246985
184738,31916,4,1848,kaggle,743246985
184739,31981,4,1848,kaggle,743246985
184740,33337,3,1848,kaggle,743246985
184741,33547,3,1848,kaggle,743246985
184742,34315,1,1848,kaggle,743246985
184743,35111,2,1848,kaggle,743246985
184744,35821,4,1848,kaggle,743246985
184745,36296,4,1848,kaggle,743246985
184746,37075,5,1848,kaggle,743246985
184747,37911,5,1848,kaggle,743246985
184748,37925,5,1848,kaggle,743246985
184749,38900,4,1848,kaggle,743246985
184750,39709,4,1848,kaggle,743246985
184751,39988,4,1848,kaggle,743246985
184752,40736,4,1848,kaggle,743246985
184753,41858,3,1848,kaggle,743246985
184754,42125,5,1848,kaggle,743246985
184755,42410,3,1848,kaggle,743246985
184756,45404,5,1848,kaggle,743246985
184757,45806,5,1848,kaggle,743246985
184758,49085,4,1848,kaggle,743246985
184759,49299,5,1848,kaggle,743246985
184760,50839,4,1848,kaggle,743246985
184761,52127,5,1848,kaggle,743246985
184762,52503,2,1848,kaggle,743246985
184763,424,5,1849,kaggle,044657967X
184764,2165,3,1849,kaggle,044657967X
184765,2352,4,1849,kaggle,044657967X
184766,2520,3,1849,kaggle,044657967X
184767,2672,4,1849,kaggle,044657967X
184768,2886,4,1849,kaggle,044657967X
184769,3623,4,1849,kaggle,044657967X
184770,4313,3,1849,kaggle,044657967X
184771,5918,3,1849,kaggle,044657967X
184772,6605,4,1849,kaggle,044657967X
184773,6847,4,1849,kaggle,044657967X
184774,9768,3,1849,kaggle,044657967X
184775,10283,4,1849,kaggle,044657967X
184776,12413,3,1849,kaggle,044657967X
184777,12544,3,1849,kaggle,044657967X
184778,12560,5,1849,kaggle,044657967X
184779,13282,5,1849,kaggle,044657967X
184780,13437,4,1849,kaggle,044657967X
184781,13582,2,1849,kaggle,044657967X
184782,13676,4,1849,kaggle,044657967X
184783,13933,3,1849,kaggle,044657967X
184784,13990,3,1849,kaggle,044657967X
184785,14599,5,1849,kaggle,044657967X
184786,14737,5,1849,kaggle,044657967X
184787,15403,3,1849,kaggle,044657967X
184788,16510,5,1849,kaggle,044657967X
184789,16913,4,1849,kaggle,044657967X
184790,18471,3,1849,kaggle,044657967X
184791,18714,4,1849,kaggle,044657967X
184792,18832,4,1849,kaggle,044657967X
184793,19059,3,1849,kaggle,044657967X
184794,19283,4,1849,kaggle,044657967X
184795,20155,3,1849,kaggle,044657967X
184796,20375,5,1849,kaggle,044657967X
184797,20521,4,1849,kaggle,044657967X
184798,20722,3,1849,kaggle,044657967X
184799,21744,5,1849,kaggle,044657967X
184800,25030,3,1849,kaggle,044657967X
184801,26286,3,1849,kaggle,044657967X
184802,26579,2,1849,kaggle,044657967X
184803,27224,3,1849,kaggle,044657967X
184804,27273,4,1849,kaggle,044657967X
184805,27988,3,1849,kaggle,044657967X
184806,29163,5,1849,kaggle,044657967X
184807,29528,5,1849,kaggle,044657967X
184808,30711,5,1849,kaggle,044657967X
184809,31276,4,1849,kaggle,044657967X
184810,31276,4,1849,kaggle,044657967X
184811,31780,4,1849,kaggle,044657967X
184812,32364,3,1849,kaggle,044657967X
184813,32501,5,1849,kaggle,044657967X
184814,32553,5,1849,kaggle,044657967X
184815,32747,4,1849,kaggle,044657967X
184816,33037,4,1849,kaggle,044657967X
184817,33599,5,1849,kaggle,044657967X
184818,34258,4,1849,kaggle,044657967X
184819,34601,3,1849,kaggle,044657967X
184820,34703,3,1849,kaggle,044657967X
184821,35065,5,1849,kaggle,044657967X
184822,35892,5,1849,kaggle,044657967X
184823,37047,3,1849,kaggle,044657967X
184824,37367,4,1849,kaggle,044657967X
184825,37517,4,1849,kaggle,044657967X
184826,38070,4,1849,kaggle,044657967X
184827,38362,3,1849,kaggle,044657967X
184828,39635,4,1849,kaggle,044657967X
184829,39776,5,1849,kaggle,044657967X
184830,40295,5,1849,kaggle,044657967X
184831,40696,3,1849,kaggle,044657967X
184832,40993,4,1849,kaggle,044657967X
184833,41393,4,1849,kaggle,044657967X
184834,42400,3,1849,kaggle,044657967X
184835,42883,3,1849,kaggle,044657967X
184836,43151,3,1849,kaggle,044657967X
184837,43201,4,1849,kaggle,044657967X
184838,43558,5,1849,kaggle,044657967X
184839,43917,3,1849,kaggle,044657967X
184840,44171,1,1849,kaggle,044657967X
184841,44280,5,1849,kaggle,044657967X
184842,44508,4,1849,kaggle,044657967X
184843,44886,4,1849,kaggle,044657967X
184844,45260,3,1849,kaggle,044657967X
184845,45572,5,1849,kaggle,044657967X
184846,46264,2,1849,kaggle,044657967X
184847,46429,2,1849,kaggle,044657967X
184848,46843,5,1849,kaggle,044657967X
184849,47076,2,1849,kaggle,044657967X
184850,47451,4,1849,kaggle,044657967X
184851,48167,3,1849,kaggle,044657967X
184852,48557,4,1849,kaggle,044657967X
184853,48987,4,1849,kaggle,044657967X
184854,49108,3,1849,kaggle,044657967X
184855,50581,4,1849,kaggle,044657967X
184856,51080,3,1849,kaggle,044657967X
184857,51384,3,1849,kaggle,044657967X
184858,52678,4,1849,kaggle,044657967X
184859,52748,4,1849,kaggle,044657967X
184860,52923,5,1849,kaggle,044657967X
184861,53194,3,1849,kaggle,044657967X
184862,53332,3,1849,kaggle,044657967X
185063,958,4,1852,kaggle,439227143
185064,2171,3,1852,kaggle,439227143
185065,4536,4,1852,kaggle,439227143
185066,5097,5,1852,kaggle,439227143
185067,6843,3,1852,kaggle,439227143
185068,7136,4,1852,kaggle,439227143
185069,7513,3,1852,kaggle,439227143
185070,8484,5,1852,kaggle,439227143
185071,9590,3,1852,kaggle,439227143
185072,9860,5,1852,kaggle,439227143
185073,11104,5,1852,kaggle,439227143
185074,11476,3,1852,kaggle,439227143
185075,11962,3,1852,kaggle,439227143
185076,12320,4,1852,kaggle,439227143
185077,12394,5,1852,kaggle,439227143
185078,12466,3,1852,kaggle,439227143
185079,12474,4,1852,kaggle,439227143
185080,12608,5,1852,kaggle,439227143
185081,12667,4,1852,kaggle,439227143
185082,12690,5,1852,kaggle,439227143
185083,12858,4,1852,kaggle,439227143
185084,12887,5,1852,kaggle,439227143
185085,13013,4,1852,kaggle,439227143
185086,13024,4,1852,kaggle,439227143
185087,13257,3,1852,kaggle,439227143
185088,13277,5,1852,kaggle,439227143
185089,14362,4,1852,kaggle,439227143
185090,14687,5,1852,kaggle,439227143
185091,14759,5,1852,kaggle,439227143
185092,14830,3,1852,kaggle,439227143
185093,15316,3,1852,kaggle,439227143
185094,15712,4,1852,kaggle,439227143
185095,15984,4,1852,kaggle,439227143
185096,16009,2,1852,kaggle,439227143
185097,16303,4,1852,kaggle,439227143
185098,18410,4,1852,kaggle,439227143
185099,18974,5,1852,kaggle,439227143
185100,20702,4,1852,kaggle,439227143
185101,21787,4,1852,kaggle,439227143
185102,22153,4,1852,kaggle,439227143
185103,22301,4,1852,kaggle,439227143
185104,22812,5,1852,kaggle,439227143
185105,23074,3,1852,kaggle,439227143
185106,23450,5,1852,kaggle,439227143
185107,23494,5,1852,kaggle,439227143
185108,23497,3,1852,kaggle,439227143
185109,23582,5,1852,kaggle,439227143
185110,23779,2,1852,kaggle,439227143
185111,23923,1,1852,kaggle,439227143
185112,24249,3,1852,kaggle,439227143
185113,24820,3,1852,kaggle,439227143
185114,25042,5,1852,kaggle,439227143
185115,25371,5,1852,kaggle,439227143
185116,26100,4,1852,kaggle,439227143
185117,26401,5,1852,kaggle,439227143
185118,27340,4,1852,kaggle,439227143
185119,27988,2,1852,kaggle,439227143
185120,28042,5,1852,kaggle,439227143
185121,28617,5,1852,kaggle,439227143
185122,29407,5,1852,kaggle,439227143
185123,29468,4,1852,kaggle,439227143
185124,29773,3,1852,kaggle,439227143
185125,30586,4,1852,kaggle,439227143
185126,30707,4,1852,kaggle,439227143
185127,30836,4,1852,kaggle,439227143
185128,30883,4,1852,kaggle,439227143
185129,31211,3,1852,kaggle,439227143
185130,31346,3,1852,kaggle,439227143
185131,32042,4,1852,kaggle,439227143
185132,33505,5,1852,kaggle,439227143
185133,33559,4,1852,kaggle,439227143
185134,34972,5,1852,kaggle,439227143
185135,35032,5,1852,kaggle,439227143
185136,35162,2,1852,kaggle,439227143
185137,35556,3,1852,kaggle,439227143
185138,37035,5,1852,kaggle,439227143
185139,37639,3,1852,kaggle,439227143
185140,37958,4,1852,kaggle,439227143
185141,38362,4,1852,kaggle,439227143
185142,38380,4,1852,kaggle,439227143
185143,38691,3,1852,kaggle,439227143
185144,41916,4,1852,kaggle,439227143
185145,42129,3,1852,kaggle,439227143
185146,43465,4,1852,kaggle,439227143
185147,44997,4,1852,kaggle,439227143
185148,46031,5,1852,kaggle,439227143
185149,46398,4,1852,kaggle,439227143
185150,46521,4,1852,kaggle,439227143
185151,46823,5,1852,kaggle,439227143
185152,48123,5,1852,kaggle,439227143
185153,48269,4,1852,kaggle,439227143
185154,49010,5,1852,kaggle,439227143
185155,49262,3,1852,kaggle,439227143
185156,49572,2,1852,kaggle,439227143
185157,50909,4,1852,kaggle,439227143
185158,51046,4,1852,kaggle,439227143
185159,52162,4,1852,kaggle,439227143
185160,52254,4,1852,kaggle,439227143
185161,52562,4,1852,kaggle,439227143
185162,53235,3,1852,kaggle,439227143
186763,2306,4,1869,kaggle,805063897
186764,2663,5,1869,kaggle,805063897
186765,3580,4,1869,kaggle,805063897
186766,4339,4,1869,kaggle,805063897
186767,4641,5,1869,kaggle,805063897
186768,4773,5,1869,kaggle,805063897
186769,6658,5,1869,kaggle,805063897
186770,6940,5,1869,kaggle,805063897
186771,7257,4,1869,kaggle,805063897
186772,7973,4,1869,kaggle,805063897
186773,8609,5,1869,kaggle,805063897
186774,8797,4,1869,kaggle,805063897
186775,9654,5,1869,kaggle,805063897
186776,9710,4,1869,kaggle,805063897
186777,9808,4,1869,kaggle,805063897
186778,10120,5,1869,kaggle,805063897
186779,10318,4,1869,kaggle,805063897
186780,11997,3,1869,kaggle,805063897
186781,12088,4,1869,kaggle,805063897
186782,12109,5,1869,kaggle,805063897
186783,12466,5,1869,kaggle,805063897
186784,12471,1,1869,kaggle,805063897
186785,12491,4,1869,kaggle,805063897
186786,13821,5,1869,kaggle,805063897
186787,14735,4,1869,kaggle,805063897
186788,14867,5,1869,kaggle,805063897
186789,15536,2,1869,kaggle,805063897
186790,15969,3,1869,kaggle,805063897
186791,16575,3,1869,kaggle,805063897
186792,16789,4,1869,kaggle,805063897
186793,17748,3,1869,kaggle,805063897
186794,18093,3,1869,kaggle,805063897
186795,18388,4,1869,kaggle,805063897
186796,18748,4,1869,kaggle,805063897
186797,19612,4,1869,kaggle,805063897
186798,21028,4,1869,kaggle,805063897
186799,21842,3,1869,kaggle,805063897
186800,23004,5,1869,kaggle,805063897
186801,23566,5,1869,kaggle,805063897
186802,23752,5,1869,kaggle,805063897
186803,23759,3,1869,kaggle,805063897
186804,24990,3,1869,kaggle,805063897
186805,25074,5,1869,kaggle,805063897
186806,25474,4,1869,kaggle,805063897
186807,25485,4,1869,kaggle,805063897
186808,25729,4,1869,kaggle,805063897
186809,26294,5,1869,kaggle,805063897
186810,26496,4,1869,kaggle,805063897
186811,26870,3,1869,kaggle,805063897
186812,27090,5,1869,kaggle,805063897
186813,27448,3,1869,kaggle,805063897
186814,27537,3,1869,kaggle,805063897
186815,27540,3,1869,kaggle,805063897
186816,27667,5,1869,kaggle,805063897
186817,27679,3,1869,kaggle,805063897
186818,28894,5,1869,kaggle,805063897
186819,29155,5,1869,kaggle,805063897
186820,30513,3,1869,kaggle,805063897
186821,30821,3,1869,kaggle,805063897
186822,30879,3,1869,kaggle,805063897
186823,30990,5,1869,kaggle,805063897
186824,31246,5,1869,kaggle,805063897
186825,32606,4,1869,kaggle,805063897
186826,32759,4,1869,kaggle,805063897
186827,33102,4,1869,kaggle,805063897
186828,33380,3,1869,kaggle,805063897
186829,34103,3,1869,kaggle,805063897
186830,36648,5,1869,kaggle,805063897
186831,36805,5,1869,kaggle,805063897
186832,36938,3,1869,kaggle,805063897
186833,37086,4,1869,kaggle,805063897
186834,37449,4,1869,kaggle,805063897
186835,37577,3,1869,kaggle,805063897
186836,38121,4,1869,kaggle,805063897
186837,38605,4,1869,kaggle,805063897
186838,38734,5,1869,kaggle,805063897
186839,38847,4,1869,kaggle,805063897
186840,38900,2,1869,kaggle,805063897
186841,40017,3,1869,kaggle,805063897
186842,41982,5,1869,kaggle,805063897
186843,43237,5,1869,kaggle,805063897
186844,43371,5,1869,kaggle,805063897
186845,43468,5,1869,kaggle,805063897
186846,45126,1,1869,kaggle,805063897
186847,46586,3,1869,kaggle,805063897
186848,46670,4,1869,kaggle,805063897
186849,46737,5,1869,kaggle,805063897
186850,46923,5,1869,kaggle,805063897
186851,47846,5,1869,kaggle,805063897
186852,47904,5,1869,kaggle,805063897
186853,48195,4,1869,kaggle,805063897
186854,49022,5,1869,kaggle,805063897
186855,49239,4,1869,kaggle,805063897
186856,50119,5,1869,kaggle,805063897
186857,50291,5,1869,kaggle,805063897
186858,50313,5,1869,kaggle,805063897
186859,50774,5,1869,kaggle,805063897
186860,50839,5,1869,kaggle,805063897
186861,50964,4,1869,kaggle,805063897
186862,52503,3,1869,kaggle,805063897
187363,4430,5,1875,kaggle,679724699
187364,4575,5,1875,kaggle,679724699
187365,5100,4,1875,kaggle,679724699
187366,5161,3,1875,kaggle,679724699
187367,5766,4,1875,kaggle,679724699
187368,6390,3,1875,kaggle,679724699
187369,8587,4,1875,kaggle,679724699
187370,8650,4,1875,kaggle,679724699
187371,9698,3,1875,kaggle,679724699
187372,11413,5,1875,kaggle,679724699
187373,11426,5,1875,kaggle,679724699
187374,12668,5,1875,kaggle,679724699
187375,12827,5,1875,kaggle,679724699
187376,13001,5,1875,kaggle,679724699
187377,14293,5,1875,kaggle,679724699
187378,14315,4,1875,kaggle,679724699
187379,14969,5,1875,kaggle,679724699
187380,15168,5,1875,kaggle,679724699
187381,15522,4,1875,kaggle,679724699
187382,16344,5,1875,kaggle,679724699
187383,16646,5,1875,kaggle,679724699
187384,16782,3,1875,kaggle,679724699
187385,16810,3,1875,kaggle,679724699
187386,16821,4,1875,kaggle,679724699
187387,16842,2,1875,kaggle,679724699
187388,17006,5,1875,kaggle,679724699
187389,17131,3,1875,kaggle,679724699
187390,17316,4,1875,kaggle,679724699
187391,17493,3,1875,kaggle,679724699
187392,17661,3,1875,kaggle,679724699
187393,17663,5,1875,kaggle,679724699
187394,17750,3,1875,kaggle,679724699
187395,17937,5,1875,kaggle,679724699
187396,18308,4,1875,kaggle,679724699
187397,18696,4,1875,kaggle,679724699
187398,19111,4,1875,kaggle,679724699
187399,19335,3,1875,kaggle,679724699
187400,19993,3,1875,kaggle,679724699
187401,20532,5,1875,kaggle,679724699
187402,20580,5,1875,kaggle,679724699
187403,20834,5,1875,kaggle,679724699
187404,20991,5,1875,kaggle,679724699
187405,21783,4,1875,kaggle,679724699
187406,22444,5,1875,kaggle,679724699
187407,22967,3,1875,kaggle,679724699
187408,23486,3,1875,kaggle,679724699
187409,23497,5,1875,kaggle,679724699
187410,23776,2,1875,kaggle,679724699
187411,23877,5,1875,kaggle,679724699
187412,24326,2,1875,kaggle,679724699
187413,25182,5,1875,kaggle,679724699
187414,25578,1,1875,kaggle,679724699
187415,25938,3,1875,kaggle,679724699
187416,26142,5,1875,kaggle,679724699
187417,26447,5,1875,kaggle,679724699
187418,26655,5,1875,kaggle,679724699
187419,26732,4,1875,kaggle,679724699
187420,27095,4,1875,kaggle,679724699
187421,27370,5,1875,kaggle,679724699
187422,27492,4,1875,kaggle,679724699
187423,28103,5,1875,kaggle,679724699
187424,28313,5,1875,kaggle,679724699
187425,28648,4,1875,kaggle,679724699
187426,28654,4,1875,kaggle,679724699
187427,28834,5,1875,kaggle,679724699
187428,29024,5,1875,kaggle,679724699
187429,29234,3,1875,kaggle,679724699
187430,29572,4,1875,kaggle,679724699
187431,29735,5,1875,kaggle,679724699
187432,30066,5,1875,kaggle,679724699
187433,30959,5,1875,kaggle,679724699
187434,32041,5,1875,kaggle,679724699
187435,32342,5,1875,kaggle,679724699
187436,32419,4,1875,kaggle,679724699
187437,34623,5,1875,kaggle,679724699
187438,34736,5,1875,kaggle,679724699
187439,34808,5,1875,kaggle,679724699
187440,35133,3,1875,kaggle,679724699
187441,35515,4,1875,kaggle,679724699
187442,37481,5,1875,kaggle,679724699
187443,37872,3,1875,kaggle,679724699
187444,38555,4,1875,kaggle,679724699
187445,40031,3,1875,kaggle,679724699
187446,42086,5,1875,kaggle,679724699
187447,42683,5,1875,kaggle,679724699
187448,42775,5,1875,kaggle,679724699
187449,43272,4,1875,kaggle,679724699
187450,43789,5,1875,kaggle,679724699
187451,44242,5,1875,kaggle,679724699
187452,45457,5,1875,kaggle,679724699
187453,45595,3,1875,kaggle,679724699
187454,45748,5,1875,kaggle,679724699
187455,46341,4,1875,kaggle,679724699
187456,46395,3,1875,kaggle,679724699
187457,46631,4,1875,kaggle,679724699
187458,46741,5,1875,kaggle,679724699
187459,47134,5,1875,kaggle,679724699
187460,47639,5,1875,kaggle,679724699
187461,48195,4,1875,kaggle,679724699
187462,48453,4,1875,kaggle,679724699
188363,158,4,1885,kaggle,679783261
188364,1374,4,1885,kaggle,679783261
188365,1440,4,1885,kaggle,679783261
188366,1518,3,1885,kaggle,679783261
188367,2838,3,1885,kaggle,679783261
188368,3621,4,1885,kaggle,679783261
188369,3786,4,1885,kaggle,679783261
188370,4147,5,1885,kaggle,679783261
188371,5909,3,1885,kaggle,679783261
188372,5917,4,1885,kaggle,679783261
188373,6149,3,1885,kaggle,679783261
188374,6323,4,1885,kaggle,679783261
188375,7093,3,1885,kaggle,679783261
188376,7165,4,1885,kaggle,679783261
188377,7678,5,1885,kaggle,679783261
188378,7805,4,1885,kaggle,679783261
188379,7842,5,1885,kaggle,679783261
188380,7848,3,1885,kaggle,679783261
188381,7979,5,1885,kaggle,679783261
188382,7994,3,1885,kaggle,679783261
188383,8096,5,1885,kaggle,679783261
188384,8167,3,1885,kaggle,679783261
188385,8178,5,1885,kaggle,679783261
188386,8352,3,1885,kaggle,679783261
188387,8519,3,1885,kaggle,679783261
188388,8565,4,1885,kaggle,679783261
188389,8579,4,1885,kaggle,679783261
188390,8959,4,1885,kaggle,679783261
188391,9011,3,1885,kaggle,679783261
188392,9125,3,1885,kaggle,679783261
188393,9369,3,1885,kaggle,679783261
188394,10246,4,1885,kaggle,679783261
188395,10376,3,1885,kaggle,679783261
188396,10541,4,1885,kaggle,679783261
188397,11810,5,1885,kaggle,679783261
188398,11868,4,1885,kaggle,679783261
188399,11921,3,1885,kaggle,679783261
188400,12262,3,1885,kaggle,679783261
188401,13084,2,1885,kaggle,679783261
188402,13794,4,1885,kaggle,679783261
188403,14192,5,1885,kaggle,679783261
188404,14205,4,1885,kaggle,679783261
188405,14890,5,1885,kaggle,679783261
188406,15733,4,1885,kaggle,679783261
188407,16573,4,1885,kaggle,679783261
188408,17228,5,1885,kaggle,679783261
188409,19290,4,1885,kaggle,679783261
188410,19378,3,1885,kaggle,679783261
188411,19948,3,1885,kaggle,679783261
188412,22034,4,1885,kaggle,679783261
188413,23885,4,1885,kaggle,679783261
188414,25182,5,1885,kaggle,679783261
188415,25597,3,1885,kaggle,679783261
188416,25925,3,1885,kaggle,679783261
188417,25938,2,1885,kaggle,679783261
188418,26077,2,1885,kaggle,679783261
188419,26097,3,1885,kaggle,679783261
188420,26496,3,1885,kaggle,679783261
188421,27226,5,1885,kaggle,679783261
188422,27834,5,1885,kaggle,679783261
188423,29418,3,1885,kaggle,679783261
188424,29671,5,1885,kaggle,679783261
188425,30283,5,1885,kaggle,679783261
188426,30719,3,1885,kaggle,679783261
188427,31996,4,1885,kaggle,679783261
188428,32305,3,1885,kaggle,679783261
188429,32834,5,1885,kaggle,679783261
188430,34011,5,1885,kaggle,679783261
188431,34927,3,1885,kaggle,679783261
188432,35393,3,1885,kaggle,679783261
188433,35521,5,1885,kaggle,679783261
188434,35618,5,1885,kaggle,679783261
188435,35642,2,1885,kaggle,679783261
188436,35912,3,1885,kaggle,679783261
188437,36633,4,1885,kaggle,679783261
188438,36664,3,1885,kaggle,679783261
188439,36883,5,1885,kaggle,679783261
188440,37754,4,1885,kaggle,679783261
188441,37855,4,1885,kaggle,679783261
188442,37897,4,1885,kaggle,679783261
188443,39251,5,1885,kaggle,679783261
188444,39460,4,1885,kaggle,679783261
188445,39693,3,1885,kaggle,679783261
188446,39703,5,1885,kaggle,679783261
188447,40975,5,1885,kaggle,679783261
188448,41328,5,1885,kaggle,679783261
188449,41534,4,1885,kaggle,679783261
188450,41616,3,1885,kaggle,679783261
188451,44171,1,1885,kaggle,679783261
188452,45593,3,1885,kaggle,679783261
188453,46421,5,1885,kaggle,679783261
188454,47150,5,1885,kaggle,679783261
188455,47239,3,1885,kaggle,679783261
188456,48147,4,1885,kaggle,679783261
188457,49998,5,1885,kaggle,679783261
188458,50645,3,1885,kaggle,679783261
188459,51251,4,1885,kaggle,679783261
188460,51403,4,1885,kaggle,679783261
188461,52425,2,1885,kaggle,679783261
188462,53279,4,1885,kaggle,679783261
189563,325,4,1897,kaggle,385488181
189564,958,3,1897,kaggle,385488181
189565,1702,3,1897,kaggle,385488181
189566,1859,3,1897,kaggle,385488181
189567,2022,4,1897,kaggle,385488181
189568,2337,4,1897,kaggle,385488181
189569,2638,3,1897,kaggle,385488181
189570,4093,4,1897,kaggle,385488181
189571,4242,4,1897,kaggle,385488181
189572,4697,4,1897,kaggle,385488181
189573,4763,3,1897,kaggle,385488181
189574,5109,5,1897,kaggle,385488181
189575,5376,4,1897,kaggle,385488181
189576,5474,5,1897,kaggle,385488181
189577,5624,3,1897,kaggle,385488181
189578,5645,4,1897,kaggle,385488181
189579,5684,4,1897,kaggle,385488181
189580,5705,4,1897,kaggle,385488181
189581,6450,5,1897,kaggle,385488181
189582,6607,4,1897,kaggle,385488181
189583,6800,3,1897,kaggle,385488181
189584,7274,5,1897,kaggle,385488181
189585,7641,1,1897,kaggle,385488181
189586,7907,5,1897,kaggle,385488181
189587,8254,3,1897,kaggle,385488181
189588,8286,3,1897,kaggle,385488181
189589,8334,3,1897,kaggle,385488181
189590,8388,4,1897,kaggle,385488181
189591,9306,4,1897,kaggle,385488181
189592,9309,5,1897,kaggle,385488181
189593,9509,4,1897,kaggle,385488181
189594,9512,4,1897,kaggle,385488181
189595,9698,3,1897,kaggle,385488181
189596,9890,4,1897,kaggle,385488181
189597,9986,3,1897,kaggle,385488181
189598,10339,4,1897,kaggle,385488181
189599,10624,5,1897,kaggle,385488181
189600,10688,4,1897,kaggle,385488181
189601,11502,3,1897,kaggle,385488181
189602,11929,4,1897,kaggle,385488181
189603,11955,3,1897,kaggle,385488181
189604,12172,3,1897,kaggle,385488181
189605,12306,4,1897,kaggle,385488181
189606,12543,4,1897,kaggle,385488181
189607,13094,3,1897,kaggle,385488181
189608,14177,3,1897,kaggle,385488181
189609,15021,3,1897,kaggle,385488181
189610,15142,5,1897,kaggle,385488181
189611,15204,3,1897,kaggle,385488181
189612,15292,4,1897,kaggle,385488181
189613,15547,2,1897,kaggle,385488181
189614,15712,4,1897,kaggle,385488181
189615,15845,5,1897,kaggle,385488181
189616,16226,2,1897,kaggle,385488181
189617,16390,2,1897,kaggle,385488181
189618,17702,4,1897,kaggle,385488181
189619,17750,4,1897,kaggle,385488181
189620,18736,3,1897,kaggle,385488181
189621,19888,4,1897,kaggle,385488181
189622,21150,4,1897,kaggle,385488181
189623,21621,4,1897,kaggle,385488181
189624,21759,4,1897,kaggle,385488181
189625,22865,5,1897,kaggle,385488181
189626,22938,2,1897,kaggle,385488181
189627,24642,5,1897,kaggle,385488181
189628,24847,4,1897,kaggle,385488181
189629,24906,3,1897,kaggle,385488181
189630,26732,3,1897,kaggle,385488181
189631,27599,4,1897,kaggle,385488181
189632,28495,4,1897,kaggle,385488181
189633,28756,4,1897,kaggle,385488181
189634,29007,4,1897,kaggle,385488181
189635,29316,3,1897,kaggle,385488181
189636,29689,5,1897,kaggle,385488181
189637,29803,5,1897,kaggle,385488181
189638,30307,3,1897,kaggle,385488181
189639,30836,4,1897,kaggle,385488181
189640,32416,4,1897,kaggle,385488181
189641,33408,3,1897,kaggle,385488181
189642,33484,3,1897,kaggle,385488181
189643,35789,5,1897,kaggle,385488181
189644,36122,3,1897,kaggle,385488181
189645,36124,5,1897,kaggle,385488181
189646,37771,3,1897,kaggle,385488181
189647,38369,4,1897,kaggle,385488181
189648,38795,5,1897,kaggle,385488181
189649,41305,5,1897,kaggle,385488181
189650,41627,5,1897,kaggle,385488181
189651,43760,4,1897,kaggle,385488181
189652,44397,5,1897,kaggle,385488181
189653,44695,3,1897,kaggle,385488181
189654,44709,4,1897,kaggle,385488181
189655,47194,5,1897,kaggle,385488181
189656,48704,2,1897,kaggle,385488181
189657,48860,4,1897,kaggle,385488181
189658,49311,2,1897,kaggle,385488181
189659,50472,5,1897,kaggle,385488181
189660,51838,4,1897,kaggle,385488181
189661,52972,2,1897,kaggle,385488181
189662,52994,5,1897,kaggle,385488181
189663,577,4,1898,kaggle,385494785
189664,931,5,1898,kaggle,385494785
189665,1286,3,1898,kaggle,385494785
189666,1896,5,1898,kaggle,385494785
189667,2011,5,1898,kaggle,385494785
189668,2217,4,1898,kaggle,385494785
189669,2271,5,1898,kaggle,385494785
189670,2834,5,1898,kaggle,385494785
189671,2983,4,1898,kaggle,385494785
189672,3721,5,1898,kaggle,385494785
189673,3879,3,1898,kaggle,385494785
189674,4891,2,1898,kaggle,385494785
189675,5303,4,1898,kaggle,385494785
189676,5580,4,1898,kaggle,385494785
189677,5904,3,1898,kaggle,385494785
189678,6263,3,1898,kaggle,385494785
189679,6818,3,1898,kaggle,385494785
189680,7443,5,1898,kaggle,385494785
189681,7493,4,1898,kaggle,385494785
189682,7673,4,1898,kaggle,385494785
189683,7812,3,1898,kaggle,385494785
189684,8608,4,1898,kaggle,385494785
189685,8694,5,1898,kaggle,385494785
189686,9201,4,1898,kaggle,385494785
189687,9403,5,1898,kaggle,385494785
189688,10181,2,1898,kaggle,385494785
189689,10239,4,1898,kaggle,385494785
189690,10534,5,1898,kaggle,385494785
189691,11063,3,1898,kaggle,385494785
189692,12203,3,1898,kaggle,385494785
